children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose
0,-5470.785107,57,Secondary Education,1,married,0,F,business,0,57849.359,housing renovation
2,-962.4404241,39,bachelor's degree,0,married,0,M,employee,0,72839.368,second-hand car purchase
0,,50,secondary education,1,divorced,3,M,employee,0,,to get a supplementary education
1,-3613.421363,48,secondary education,1,married,0,M,employee,0,16891.935,supplementary education
0,-728.1562935,31,secondary education,1,unmarried,4,F,business,0,11231.414,second-hand car purchase
0,396436.3086,66,secondary education,1,married,0,M,retiree,0,30647.578,purchase of a car
0,-1165.197276,47,secondary education,1,civil partnership,1,F,employee,0,10334.801,to have a wedding
0,-772.7401977,45,secondary education,1,civil partnership,1,M,employee,0,64404.162,real estate transactions
0,-1732.515887,51,secondary education,1,civil partnership,1,M,employee,1,16410.754,buying my own car
0,-317.428257,48,Bachelor's Degree,0,unmarried,4,F,employee,0,40395.08,construction of own property
0,-2406.069457,33,bachelor's degree,0,married,0,M,civil servant,0,58895.301,purchase of my own house
0,,47,secondary education,1,married,0,F,employee,0,,building a property
0,-1578.842228,53,secondary education,1,married,0,M,business,0,42526.1,purchase of the house for my family
0,383346.725,63,secondary education,1,civil partnership,1,M,retiree,0,11293.505,purchase of the house for my family
0,,59,SECONDARY EDUCATION,1,married,0,F,employee,0,,cars
0,384734.2297,58,secondary education,1,married,0,F,retiree,0,25871.797,education
0,,38,secondary education,1,civil partnership,1,M,employee,0,,to become educated
0,-181.7832834,32,secondary education,1,unmarried,4,F,civil servant,0,11391.359,building a property
2,,34,bachelor's degree,0,married,0,F,business,1,,to get a supplementary education
0,-992.2703035,31,bachelor's degree,0,married,0,F,employee,0,24712.234,building a property
0,-3361.687633,47,secondary education,1,married,0,F,employee,0,29224.403,profile education
0,,43,secondary education,1,civil partnership,1,F,business,0,,supplementary education
0,337738.7121,63,secondary education,1,married,0,M,retiree,0,28209.905,transactions with my real estate
0,-446.4866225,47,bachelor's degree,0,divorced,3,F,employee,0,24675.073,to buy a car
1,345600.4014,61,secondary education,1,civil partnership,1,F,retiree,0,15304.104,wedding ceremony
0,395196.9845,61,secondary education,1,married,0,F,retiree,0,8939.633,construction of own property
1,-2284.293631,34,secondary education,1,married,0,M,employee,0,25244.463,purchase of the house
1,-145.3130114,28,secondary education,1,married,0,F,business,0,24109.456,construction of own property
0,-400.9067669,27,secondary education,1,civil partnership,1,F,employee,0,20346.913,buying a second-hand car
2,-7964.92987,50,Secondary Education,1,civil partnership,1,F,civil servant,0,9550.749,wedding ceremony
0,394440.0377,62,secondary education,1,divorced,3,F,retiree,0,31696.892,car
0,359240.0106,60,bachelor's degree,0,widow / widower,2,F,retiree,0,26430.687,buying a second-hand car
0,-4476.666275,47,bachelor's degree,0,civil partnership,1,F,business,0,28103.532,having a wedding
0,-2751.565572,40,bachelor's degree,0,civil partnership,1,F,business,0,46676.554,to have a wedding
0,339624.2498,57,bachelor's degree,0,married,0,F,retiree,0,34730.365,real estate transactions
0,-183.1333947,29,bachelor's degree,0,unmarried,4,F,employee,0,22958.896,education
1,-323.489186,39,bachelor's degree,0,married,0,F,employee,0,15070.691,housing transactions
2,-1077.961289,36,secondary education,1,married,0,M,employee,0,24789.166,education
3,-846.8303511,31,secondary education,1,married,0,M,civil servant,0,18046.985,buying a second-hand car
0,-2937.146682,35,SECONDARY EDUCATION,1,married,0,M,employee,0,52446.084,profile education
0,,33,secondary education,1,civil partnership,1,F,employee,0,,to have a wedding
0,-375.7378372,32,bachelor's degree,0,divorced,3,F,employee,0,30878.685,buy commercial real estate
0,-1860.734128,25,bachelor's degree,0,married,0,F,business,0,54588.76,to get a supplementary education
0,332201.5265,54,secondary education,1,widow / widower,2,F,retiree,0,22889.249,purchase of a car
1,,35,Secondary Education,1,divorced,3,F,business,0,,education
0,-4607.935792,53,secondary education,1,married,0,F,employee,0,17014.252,housing renovation
2,-782.3468253,37,secondary education,1,married,0,M,business,0,53662.51,purchase of a car
0,366011.6233,62,Secondary Education,1,married,0,F,retiree,0,24579.041,purchase of the house
0,-2963.89064,47,secondary education,1,married,0,F,business,0,20292.276,buying my own car
0,342631.4068,62,secondary education,1,married,0,F,retiree,0,25183.829,building a property
0,-3185.582264,52,Secondary Education,1,unmarried,4,F,business,0,18197.841,purchase of the house for my family
0,-1885.030886,34,secondary education,1,married,0,M,business,0,52619.822,property
0,-1642.465637,31,secondary education,1,married,0,M,business,1,34828.848,getting higher education
0,-657.7307174,40,bachelor's degree,0,civil partnership,1,M,employee,0,41548.129,to have a wedding
0,-207.314131,52,secondary education,1,married,0,F,business,0,10251.332,second-hand car purchase
0,,54,secondary education,1,married,0,M,business,0,,building a property
0,-2735.354481,54,bachelor's degree,0,married,0,F,employee,0,30199.915,going to university
2,-4967.792808,34,some college,2,civil partnership,1,F,business,0,13598.606,wedding ceremony
0,,47,secondary education,1,married,0,F,employee,0,,housing renovation
0,-1330.646345,44,bachelor's degree,0,married,0,M,employee,0,26780.24,buy residential real estate
0,-1115.387564,50,secondary education,1,divorced,3,M,employee,0,29054.382,going to university
0,367532.2821,69,BACHELOR'S DEGREE,0,married,0,M,retiree,0,12175.215,car
0,-118.2160848,21,secondary education,1,unmarried,4,F,business,0,31614.932,supplementary education
3,-2128.976096,42,Secondary Education,1,married,0,M,employee,0,31052.473,car purchase
1,-237.906975,34,secondary education,1,civil partnership,1,F,employee,1,20940.277,building a property
0,-3448.392437,51,secondary education,1,married,0,F,business,0,24461.892,purchase of the house
0,-2987.197243,35,secondary education,1,married,0,M,employee,0,21592.137,buy real estate
0,,64,secondary education,1,married,0,F,retiree,0,,transactions with my real estate
1,-100.4692398,35,Bachelor's Degree,0,civil partnership,1,M,employee,0,42346.314,wedding ceremony
0,-2329.084824,52,secondary education,1,civil partnership,1,F,employee,0,14471.349,purchase of my own house
0,,61,secondary education,1,unmarried,4,F,retiree,0,,purchase of the house
0,-715.6828758,52,bachelor's degree,0,married,0,F,employee,0,34321.433,purchase of my own house
0,-181.1726938,23,bachelor's degree,0,married,0,M,business,0,14911.812,buying property for renting out
0,358111.0951,66,bachelor's degree,0,unmarried,4,F,retiree,0,14406.254,going to university
1,-446.175257,39,secondary education,1,civil partnership,1,M,employee,1,24070.863,buying property for renting out
0,-3714.687881,42,secondary education,1,married,0,F,business,0,12179.675,university education
0,-3868.612667,42,secondary education,1,widow / widower,2,F,business,0,23668.558,buy commercial real estate
1,-2766.962427,27,secondary education,1,married,0,F,business,0,28635.014,construction of own property
1,-327.2920032,46,secondary education,1,married,0,M,employee,0,50223.725,buy real estate
0,367836.5305,70,secondary education,1,civil partnership,1,F,retiree,0,11225.287,purchase of the house for my family
0,-354.334033,42,bachelor's degree,0,divorced,3,F,business,0,15754.674,car
1,-2127.067549,30,SECONDARY EDUCATION,1,civil partnership,1,M,employee,0,25496.62,having a wedding
0,-3912.481746,41,secondary education,1,married,0,F,employee,0,17246.302,buying my own car
1,-1104.638659,42,secondary education,1,civil partnership,1,F,employee,0,22050.616,to have a wedding
0,-1953.237261,30,secondary education,1,married,0,F,employee,0,32535.549,car purchase
2,-856.9476629,37,bachelor's degree,0,married,0,F,employee,0,13116.677,to buy a car
0,-3744.340824,57,secondary education,1,widow / widower,2,F,employee,0,13328.178,buying my own car
0,388716.198,61,secondary education,1,married,0,F,retiree,0,17878.892,housing
0,-2840.67456,45,secondary education,1,married,0,M,business,0,42180.017,buy commercial real estate
0,-1908.949622,51,secondary education,1,divorced,3,F,employee,0,19539.991,housing transactions
0,-3883.640405,49,secondary education,1,married,0,F,employee,0,21689.903,getting higher education
0,-221.0441467,54,secondary education,1,married,0,F,business,0,23782.171,real estate transactions
0,377637.8398,56,bachelor's degree,0,married,0,M,retiree,0,25198.049,housing transactions
0,-1218.820922,30,secondary education,1,civil partnership,1,F,business,1,19202.245,wedding ceremony
0,-603.5776316,28,bachelor's degree,0,unmarried,4,F,business,0,54154.188,car
0,367159.871,62,SECONDARY EDUCATION,1,married,0,M,retiree,0,20621.213,construction of own property
0,396541.414,72,bachelor's degree,0,married,0,M,retiree,0,25497.392,car
1,-125.3883515,29,secondary education,1,married,0,F,employee,0,26677.608,housing
1,-6204.282084,47,bachelor's degree,0,civil partnership,1,F,employee,0,11495.146,to have a wedding
2,-1019.228127,33,bachelor's degree,0,civil partnership,1,F,employee,1,32698.026,purchase of the house for my family
0,-906.6470541,22,some college,2,civil partnership,1,M,business,0,26658.012,having a wedding
0,-2994.226246,60,bachelor's degree,0,unmarried,4,F,employee,0,30532.219,housing renovation
1,-10804.95505,55,secondary education,1,married,0,M,employee,0,31210.08,transactions with my real estate
1,-1072.042552,29,bachelor's degree,0,married,0,F,employee,0,14979.575,housing transactions
0,-425.1170538,37,secondary education,1,civil partnership,1,F,employee,0,27920.218,to have a wedding
1,-2776.856412,40,secondary education,1,married,0,M,employee,0,18601.36,purchase of the house for my family
0,-9824.921124,44,secondary education,1,married,0,M,employee,0,36451.943,to become educated
1,-880.5288187,20,SECONDARY EDUCATION,1,married,0,M,employee,0,25277.572,buying property for renting out
0,-446.8456373,32,secondary education,1,unmarried,4,F,business,0,32234.03,buy residential real estate
0,355219.7217,53,bachelor's degree,0,married,0,F,retiree,0,32769.026,getting higher education
0,-324.6620342,39,bachelor's degree,0,married,0,F,business,1,33314.533,buy residential real estate
1,-1719.76411,27,bachelor's degree,0,unmarried,4,F,civil servant,0,32298.416,purchase of the house
0,349693.8878,59,secondary education,1,widow / widower,2,F,retiree,0,10141.989,education
0,-10675.91149,50,secondary education,1,married,0,M,employee,0,60115.648,cars
0,-1758.884745,30,bachelor's degree,0,unmarried,4,M,business,0,52906.262,housing transactions
2,-7811.054008,46,secondary education,1,married,0,M,employee,1,22945.738,building a real estate
0,-4060.70087,46,secondary education,1,divorced,3,F,employee,0,25439.016,going to university
2,-668.8744205,35,secondary education,1,married,0,F,employee,0,17873.107,buying my own car
0,-576.2109588,22,secondary education,1,civil partnership,1,F,employee,0,23130.499,building a real estate
0,-2392.53409,32,bachelor's degree,0,unmarried,4,M,civil servant,0,61583.002,to buy a car
0,,39,secondary education,1,married,0,F,employee,1,,building a real estate
0,-2694.398983,27,Bachelor's Degree,0,civil partnership,1,F,civil servant,1,25293.878,profile education
0,-397.3367518,38,secondary education,1,married,0,M,business,0,22131.067,transactions with my real estate
0,-933.320808,39,BACHELOR'S DEGREE,0,unmarried,4,M,employee,0,33252.023,purchase of the house for my family
0,366525.4388,67,primary education,3,married,0,F,retiree,0,5531.204,purchase of the house
0,-4043.775601,52,secondary education,1,civil partnership,1,F,business,0,26111.162,wedding ceremony
0,-9163.736755,50,secondary education,1,unmarried,4,F,employee,0,18281.426,real estate transactions
0,-1665.000688,24,secondary education,1,civil partnership,1,F,employee,0,15354.623,to have a wedding
0,-4942.03388,45,secondary education,1,unmarried,4,F,civil servant,0,23187.464,profile education
0,-2136.69586,56,secondary education,1,married,0,M,business,0,12903.067,to own a car
0,-3062.653944,49,secondary education,1,divorced,3,F,civil servant,0,12044.511,to become educated
2,,29,secondary education,1,married,0,M,employee,0,,to get a supplementary education
1,-3685.819566,41,secondary education,1,married,0,M,employee,0,26370.868,building a property
0,353279.9168,63,secondary education,1,widow / widower,2,F,retiree,0,19333.241,purchase of the house for my family
0,-3196.907861,43,secondary education,1,married,0,F,business,0,30013.552,transactions with commercial real estate
2,-4378.30519,44,secondary education,1,civil partnership,1,F,employee,0,13203.225,having a wedding
0,,28,secondary education,1,married,0,M,employee,0,,construction of own property
1,,31,secondary education,1,unmarried,4,F,employee,0,,to buy a car
0,-654.4136263,40,secondary education,1,divorced,3,F,employee,0,9629.969,building a real estate
0,-389.8254163,34,secondary education,1,unmarried,4,M,employee,1,16361.501,building a real estate
